RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31
395143,79,"Syracuse, NY",Msa,NY,125971.0,127099.0,130401.0,135877.0,138877.0,140252.0,141174.0,142302.0,142330.0,141408.0,140280.0,139950.0,139950.0,141326.0,144380.0,149883.0,155387.0,160367.0,161743.0,160119.0,157643.0,154891.0,153763.0,152662.0,153213.0,155964.0,160064.0,167521.0,174401.0,181280.0,184307.0,185649.0,185676.0,186477.0,184038.0,181538.0,178825.0,184412.0,194967.0,208267.0,218233.0,223267.0,221633.0,209967.0,198267.0,189600.0
394484,80,"Colorado Springs, CO",Msa,CO,476118.0,474316.0,469813.0,466210.0,464372.0,451726.0,435874.0,418976.0,410005.0,406402.0,405322.0,405322.0,411884.0,420855.0,435266.0,443115.0,452122.0,457527.0,468300.0,470101.0,469901.0,464497.0,466298.0,464862.0,463097.0,459696.0,465835.0,474122.0,482963.0,485665.0,489989.0,489966.0,484561.0,473753.0,466822.0,465021.0,"","","","","","","","","",""
395235,81,"Winston-Salem, NC",Msa,NC,209933.0,211633.0,213333.0,216633.0,218267.0,222100.0,231800.0,243167.0,250967.0,250933.0,246567.0,244900.0,244900.0,249567.0,256267.0,264967.0,275123.0,281757.0,284757.0,282967.0,281490.0,280353.0,279017.0,277160.0,275263.0,279567.0,284567.0,286900.0,290533.0,295790.0,304824.0,305650.0,302262.0,295895.0,290078.0,284877.0,281743.0,280100.0,281767.0,283267.0,284967.0,284967.0,283267.0,281667.0,286667.0,296867.0
395224,82,"Wichita, KS",Msa,KS,176600.0,182767.0,191100.0,201100.0,206567.0,208267.0,206450.0,203117.0,200783.0,197963.0,193663.0,190163.0,189833.0,194133.0,202267.0,210600.0,218982.0,223898.0,223565.0,220217.0,216333.0,215000.0,213300.0,208267.0,203050.0,201417.0,209617.0,219767.0,234583.0,248750.0,261317.0,264643.0,"","","",228981.0,228130.0,234763.0,243097.0,247633.0,242333.0,232300.0,222967.0,214967.0,210000.0,211633.0
395115,83,"Springfield, MA",Msa,MA,240887.0,240914.0,245609.0,254938.0,263959.0,268592.0,268592.0,264208.0,257709.0,251490.0,246857.0,241538.0,238055.0,236501.0,242099.0,251832.0,265514.0,274842.0,278542.0,278387.0,276770.0,274313.0,268250.0,262871.0,259761.0,262871.0,271452.0,283890.0,296608.0,308268.0,317876.0,324095.0,323287.0,321121.0,317289.0,310100.0,301800.0,301833.0,316633.0,338300.0,349933.0,351600.0,344900.0,338233.0,329933.0,316633.0
394440,84,"Fort Myers, FL",Msa,FL,248437.0,248464.0,248464.0,249265.0,249238.0,249210.0,248382.0,248134.0,247885.0,247885.0,247885.0,246781.0,245980.0,245980.0,247085.0,247637.0,247637.0,247637.0,247361.0,246256.0,245124.0,245401.0,246753.0,250357.0,253394.0,258916.0,263594.0,264698.0,264726.0,265857.0,269999.0,271801.0,270697.0,270697.0,270827.0,270827.0,"","","","","","","","","",""
394399,85,"Boise City, ID",Msa,ID,326267.0,342933.0,348263.0,354630.0,356630.0,361633.0,360267.0,354963.0,351627.0,348327.0,344997.0,341633.0,341297.0,345960.0,355660.0,369297.0,381300.0,388267.0,388300.0,384933.0,380210.0,374245.0,370611.0,368668.0,372548.0,379215.0,388074.0,393489.0,397122.0,403263.0,413260.0,421623.0,426623.0,431597.0,443567.0,453333.0,461697.0,469730.0,483663.0,505586.0,529250.0,551372.0,560408.0,556744.0,545952.0,539993.0
395160,86,"Toledo, OH",Msa,OH,126933.0,125933.0,130383.0,137050.0,144717.0,148267.0,149900.0,147900.0,145767.0,143467.0,142133.0,140933.0,139900.0,140267.0,147633.0,159333.0,174000.0,181667.0,183300.0,179433.0,172767.0,167633.0,163133.0,161433.0,159867.0,159867.0,161533.0,166600.0,178466.0,190133.0,200100.0,208233.0,208266.0,206466.0,193133.0,184767.0,178233.0,183233.0,187433.0,187433.0,184133.0,181600.0,181600.0,176567.0,169900.0,161600.0
394816,87,"Madison, WI",Msa,WI,293233.0,300233.0,308600.0,315267.0,317967.0,319600.0,319600.0,316567.0,311567.0,304933.0,301600.0,301600.0,306567.0,316567.0,328233.0,334900.0,337933.0,337633.0,336000.0,332967.0,328300.0,326600.0,324933.0,324900.0,326567.0,333233.0,341567.0,348233.0,351567.0,354600.0,354600.0,351300.0,343300.0,341533.0,341500.0,347400.0,352667.0,359333.0,362600.0,364100.0,367433.0,370900.0,372567.0,369233.0,364933.0,363267.0
394766,88,"Lakeland, FL",Msa,FL,230099.0,230478.0,232149.0,235594.0,237317.0,237748.0,237748.0,237713.0,236301.0,234543.0,232476.0,232132.0,232132.0,232476.0,232511.0,233923.0,237059.0,239815.0,241486.0,240970.0,240136.0,238809.0,237913.0,237710.0,237710.0,239467.0,241434.0,242468.0,242370.0,242439.0,244848.0,247483.0,250619.0,252569.0,253736.0,255687.0,257678.0,260280.0,264907.0,274907.0,287597.0,298833.0,304167.0,307533.0,311698.0,318065.0
394931,89,"Ogden, UT",Msa,UT,341743.0,350426.0,364374.0,377626.0,384565.0,387773.0,388436.0,385018.0,380032.0,374208.0,372465.0,373894.0,381148.0,389517.0,398235.0,405558.0,409045.0,405907.0,400292.0,395410.0,389133.0,379020.0,371837.0,371136.0,380377.0,391536.0,400257.0,401478.0,406046.0,416508.0,432235.0,439348.0,442801.0,443926.0,450081.0,457578.0,"","","","","","","","","",""
394528,90,"Daytona Beach, FL",Msa,FL,269600.0,270300.0,271833.0,274833.0,279667.0,284500.0,287833.0,287300.0,284267.0,280600.0,277267.0,275300.0,274600.0,274633.0,276633.0,280833.0,285666.0,288443.0,287577.0,284377.0,280767.0,277863.0,276896.0,277396.0,278333.0,281000.0,283667.0,283967.0,282300.0,281603.0,284803.0,287803.0,290000.0,290284.0,291918.0,291694.0,293410.0,297110.0,303500.0,314467.0,324467.0,336078.0,341612.0,346278.0,348000.0,352967.0
394531,91,"Des Moines, IA",Msa,IA,281600.0,285967.0,292293.0,297293.0,299593.0,299900.0,299900.0,297567.0,294233.0,290900.0,289100.0,287400.0,285767.0,286267.0,288833.0,292167.0,293667.0,293800.0,291163.0,286630.0,280663.0,273300.0,266830.0,261830.0,261830.0,266000.0,271174.0,275174.0,277690.0,281412.0,284079.0,283862.0,281167.0,277000.0,273867.0,272133.0,273633.0,277767.0,283300.0,291378.0,301725.0,311707.0,319628.0,320032.0,317550.0,314217.0
395006,100,"Provo, UT",Msa,UT,389707.0,397680.0,408503.0,413706.0,409865.0,402848.0,399210.0,398379.0,396634.0,393288.0,387485.0,384028.0,383714.0,387737.0,395413.0,400616.0,402703.0,402010.0,403790.0,406405.0,407798.0,405683.0,402443.0,401050.0,402782.0,409516.0,419659.0,424392.0,429629.0,435163.0,451113.0,466467.0,479639.0,485841.0,493527.0,501335.0,511346.0,515076.0,510630.0,512444.0,520778.0,537478.0,546633.0,549967.0,548467.0,545533.0
394549,104,"Durham, NC",Msa,NC,362699.0,367241.0,375112.0,382984.0,386785.0,384029.0,379488.0,371146.0,366332.0,363304.0,363001.0,362699.0,362396.0,367462.0,376818.0,386203.0,390522.0,389917.0,386889.0,380834.0,372387.0,363305.0,358763.0,358733.0,365545.0,376141.0,389796.0,395003.0,397092.0,398606.0,407174.0,417044.0,422493.0,426240.0,426505.0,427067.0,427593.0,431818.0,442273.0,466005.0,485372.0,495967.0,487633.0,480160.0,476526.0,478160.0
394602,159,"Fort Collins, CO",Msa,CO,442736.0,445785.0,448272.0,450000.0,454094.0,458112.0,456446.0,452666.0,445981.0,442648.0,439322.0,436989.0,435322.0,436333.0,439433.0,442087.0,445720.0,447587.0,446567.0,441567.0,436600.0,434967.0,435667.0,435667.0,439490.0,445813.0,456813.0,462957.0,465967.0,469283.0,473983.0,477317.0,473000.0,466667.0,463333.0,463378.0,"","","","","","","","","",""
